url,name,header,rooms,facilities,rating_overall,num_listing_reviews,price_per_night,superhost,sp_url,location,fee_occ_tax,fee_service,fee_cleaning,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check_in,rating_value,host_joined,num_host_ratings,host_languages,host_response_rate,host_response_time,house_rules,amenities
/rooms/39861059?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,"Hotel 32 32, Queen Premier with Balcony",Room in boutique hotel in Midtown,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,4.45, (38 reviews),$270,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$0,$539,empty,4.6,4.5,4.4,4.8,4.6,4.5,Joined in June 2019,218 Reviews,Response rate: 79%,Response rate: 79%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 2:00 AMCheckout: 11:00 AMNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Elevator""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen"", ""Unavailable: Washer""]}"
/rooms/16954330?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,The Cozy Cole room at The Harlem Flophouse,Room in boutique hotel in Manhattan,2 guests · 1 bedroom · 1 bed · 2 baths,Wifi · Heating,4.68, (82 reviews),$125,SUPERHOST,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$35,$250,empty,4.8,4.9,4.8,4.8,4.9,4.8,Joined in August 2012,300 Reviews,Language: English,Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 10:00 PMCheckout: 11:00 AMSelf check-in with keypadNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Services"": [""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen"", ""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance""]}"
/rooms/49079940?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,Private Room in Upper Manhattan,Private room in Washington Heights,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,5.0, (11 reviews),$55,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$16,$110,empty,4.9,5.0,5.0,4.5,5.0,4.9,Joined in February 2019,11 Reviews,"Languages: English, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: 4:00 PM - 10:00 PMCheckout: 1:00 PMNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Clothing storage""], ""amenity_Entertainment"": [""TV"", ""Ping pong table"", ""Pool table""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Portable fans"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Toaster""], ""amenity_Parking and facilities"": [""Free street parking"", ""Elevator"", ""Paid parking off premises""], ""amenity_Services"": [""Host greets you""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Private entrance""]}"
/rooms/14815997?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,"Bright, quiet, super comfy chic in Upper East Side",Entire rental unit in Upper East Side,2 guests · Studio · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.91, (121 reviews),$345,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$112,$100,$690,4.7,4.9,5.0,5.0,5.0,4.8,Joined in October 2012,193 Reviews,"Languages: English, Français, Português",Response rate: 57%,Response time: within a day,House rulesCheck-in: 3:00 PM - 11:00 PMCheckout: 10:00 AMNot suitable for children and infantsNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Dishes and silverware""], ""amenity_Services"": [""Host greets you""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/11493255?adults=2&children=0&infants=0&check_in=2021-10-29&check_out=2021-10-31&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,Central Park / UWS,Private room in Upper West Side,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,4.97, (73 reviews),$250,SUPERHOST,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$79,$60,$500,5.0,4.9,5.0,5.0,5.0,4.8,Joined in February 2016,73 Reviews,"Languages: English, Français, Italiano, Português, Español",Response rate: 100%,Response time: within an hour,House rulesNo smokingPets are allowedShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer \u2013\u00a0In building"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron""], ""amenity_Entertainment"": [""TV with standard cable"", ""Piano""], ""amenity_Heating and cooling"": [""Central air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Gas stove"", ""Oven"", ""Coffee maker: Keurig coffee machine""], ""amenity_Outdoor"": [""Backyard""], ""amenity_Parking and facilities"": [""Free street parking"", ""Pool"", ""Elevator"", ""EV charger"", ""Gym"", ""Paid parking on premises"", ""Single level home""], ""amenity_Services"": [""Pets allowed"", ""Luggage dropoff allowed"", ""Breakfast"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Private entrance""]}"
/rooms/32678725?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,Enjoy the Times Square experience with the family!,Hotel room in Times Square/Theatre District,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Heating,3.96, (81 reviews),$278,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$0,$618,empty,4.1,4.1,4.1,4.7,3.9,3.9,Joined in February 2019,"1,315 Reviews",Response rate: 88%,Response rate: 88%,Response time: within an hour,Checkout: 12:00 PMSelf check-in with building staffNo smokingNo petsNo parties or eventsShow all,{}
/rooms/50137608?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d393c300-e942-4a53-b8c2-664e136dad8f,Entire 1-Bedroom Apartment - Empire State Building,Entire rental unit in Midtown,4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,5.0, (5 reviews),$210,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,"New York, United States",$73,$99,$419,5.0,5.0,4.8,5.0,5.0,5.0,Joined in June 2021,5 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 5:00 PMCheckout: 12:00 PMNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Cleaning products"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Iron""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Stove"", ""Oven"", ""Hot water kettle""], ""amenity_Parking and facilities"": [""Elevator"", ""Paid parking off premises""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Smoke alarm"", ""Unavailable: Carbon monoxide alarm"", ""Unavailable: Private entrance""]}"
empty,empty,empty,empty,empty,empty,empty,empty,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=120,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,{}
/rooms/45799770?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Private Bedroom in shared apartment .,Private room in Manhattan,2 guests · 1 bedroom · 1 bed · 2 baths,Wifi · Air conditioning · Kitchen · Heating,4.79, (19 reviews),$100,SUPERHOST,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"New York, United States",$28,$200,empty,4.7,4.9,4.8,4.7,4.8,4.8,Joined in June 2018,208 Reviews,"Languages: العربية, Français",Response rate: 94%,Response time: within an hour,House rulesCheck-in: After 12:00 PMCheckout: 11:00 AMNot suitable for children and infantsNo petsNo parties or events󱤇Smoking is allowed,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker"", ""Baking sheet""], ""amenity_Parking and facilities"": [""Elevator"", ""EV charger"", ""Single level home"", ""Private living room""], ""amenity_Services"": [""Smoking allowed"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Private entrance""]}"
/rooms/24871506?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Dreamy centrally located Bedroom with city views!,Private room in Soho,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,4.92, (92 reviews),$147,SUPERHOST,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"New York, United States",$53,$80,$294,4.9,5.0,5.0,5.0,5.0,4.8,Joined in September 2012,128 Reviews,"Languages: English, Italiano, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: 3:00 PM - 12:00 AMCheckout: 10:00 AMSelf check-in with lockboxNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Services"": [""Self check-in"", ""Host greets you"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/33962270?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Modern private studio minutes from NYC,Entire rental unit in Weehawken,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.65, (54 reviews),$65,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"Weehawken, New Jersey, United States",$21,$25,$50,4.8,4.8,4.7,4.7,4.8,4.7,Joined in October 2018,369 Reviews,Response rate: 96%,Response rate: 96%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMNot suitable for children and infantsNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Shampoo""]}"
/rooms/32442376?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Broadway Bed & Breakfast,Entire condominium (condo) in Upper West Side,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Kitchen · Heating,empty,empty,$120,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"New York, United States",$34,$299,empty,empty,empty,empty,empty,empty,empty,Joined in February 2018,1 Review,empty,empty,empty,House rulesCheck-in: After 12:00 PMCheckout: 1:00 PMNo smokingNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers""], ""amenity_Heating and cooling"": [""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen""], ""amenity_Parking and facilities"": [""Elevator""], ""amenity_Services"": [""Breakfast""], ""amenity_Not included"": [""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Private entrance""]}"
/rooms/48680807?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Chelsea Chateau,Private room in Manhattan,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Kitchen · Heating,4.80, (5 reviews),$150,SUPERHOST,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"New York, United States",$45,$20,$300,4.8,4.8,5.0,5.0,5.0,4.8,Joined in October 2014,28 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 1:00 PMCheckout: 11:00 AMNot suitable for children and infantsNo smokingPets are allowedShow more,"{""amenity_Bathroom"": [""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers""], ""amenity_Entertainment"": [""TV""], ""amenity_Family"": [""Window guards""], ""amenity_Heating and cooling"": [""Portable fans"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Gas stove"", ""Oven"", ""Coffee maker: drip coffee maker"", ""Wine glasses"", ""Toaster"", ""Baking sheet"", ""Barbecue utensils"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Laundromat nearby""], ""amenity_Outdoor"": [""Private patio or balcony"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Outdoor dining area"", ""BBQ grill: charcoal"", ""Beach essentials""], ""amenity_Services"": [""Pets allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer"", ""Unavailable: Air conditioning"", ""Unavailable: Hair dryer"", ""Unavailable: Private entrance""]}"
/rooms/49439129?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Short walk to Central Park/5th Ave/Radio City,Hotel room in Times Square/Theatre District,4 guests · 1 bedroom · 2 beds · 1 private bath,Wifi · Air conditioning · Heating,4.60, (75 reviews),$290,empty,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"New York, United States",$58,$0,$610,4.7,4.7,4.4,4.9,4.6,4.6,Joined in April 2021,502 Reviews,Response rate: 95%,Response rate: 95%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMNo smokingNo parties or eventsPets are allowed,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Parking and facilities"": [""Elevator"", ""Gym""], ""amenity_Services"": [""Pets allowed"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/5144689?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=d061d3f0-6c97-4d52-959a-37dc82ff6eee,Harlem Style Spacious and Sunny,Entire rental unit in Manhattan,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.67, (187 reviews),$145,SUPERHOST,https://www.airbnb.com/s/Manhattan--New-York--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&query=Manhattan%2C%20New%20York%2C%20NY%2C%20United%20States&place_id=ChIJYeZuBI9YwokRjMDs_IEyCwo&adults=2&source=structured_search_input_header&search_type=autocomplete_click&items_offset=140,"New York, United States",$41,$290,empty,4.7,4.8,4.9,4.7,4.9,4.7,Joined in January 2015,220 Reviews,"Languages: English, Français, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 2:00 PMCheckout: 1:00 PMSelf check-in with lockboxNot suitable for children (2-12 years)No smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking"", ""Paid parking off premises""], ""amenity_Services"": [""Long term stays allowed"", ""Self check-in"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Security cameras on property""]}"
