url,name,header,rooms,facilities,rating_overall,num_listing_reviews,price_per_night,superhost,sp_url,location,fee_occ_tax,fee_service,fee_cleaning,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check_in,rating_value,host_joined,num_host_ratings,host_languages,host_response_rate,host_response_time,house_rules,amenities
/rooms/6027345?adults=2&children=0&infants=0&check_in=2021-10-29&check_out=2021-10-31&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,Super clean room in renovated historic brownstone,Private room in Brooklyn,2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Wifi · Air conditioning · Kitchen · Heating,4.78, (368 reviews),$88,SUPERHOST,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$33,$59,$176,4.8,4.8,4.9,4.6,4.9,4.8,Joined in September 2008,629 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with smart lockNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Iron""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Hot water kettle"", ""Coffee maker""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Smart lock""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/40203774?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,Sunshine,Entire rental unit in Crown Heights,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.77, (22 reviews),$122,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$48,$100,$243,4.8,4.8,4.8,4.8,4.7,4.9,Joined in July 2019,59 Reviews,Language: English,Response rate: 94%,Response time: within an hour,House rulesCheck-in: After 2:00 PMCheckout: 11:00 AMSelf check-in with lockboxNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Hot water"", ""Shower gel""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Iron""], ""amenity_Entertainment"": [""Ethernet connection"", ""TV with standard cable""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Indoor fireplace"", ""Ceiling fan"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee"", ""Rice maker""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Long term stays allowed"", ""Self check-in"", ""Cleaning before checkout"", ""Lockbox""], ""amenity_Not included"": [""Unavailable: Security cameras on property""]}"
/rooms/49733510?adults=2&children=0&infants=0&check_in=2021-10-29&check_out=2021-10-31&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,Entire Floor in Private Home / Bushwick,Entire residential home in Bushwick,6 guests · 2 bedrooms · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,empty,empty,$240,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$68,$480,empty,empty,empty,empty,empty,empty,empty,Joined in March 2014,Identity verified,"Languages: English, Deutsch, 한국어",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Conditioner"", ""Body soap"", ""Bidet"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Iron"", ""Clothing storage: dresser, walk-in closet, and closet""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Ceiling fan"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Dishwasher"", ""Stainless steel stove"", ""Stainless steel oven"", ""Coffee maker: drip coffee maker"", ""Wine glasses"", ""Toaster"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free parking on premises""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Host greets you"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property""]}"
/rooms/8847542?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,private bathroom and balcony,Private room in Bushwick,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,4.66, (285 reviews),$59,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$19,$20,$118,4.8,4.9,4.7,4.5,4.8,4.8,Joined in May 2013,588 Reviews,"Languages: English, Français, Italiano",Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 12:00 PMCheckout: 11:00 AMNot suitable for children and infantsNo smokingNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Essentials"", ""Hangers"", ""Clothing storage: closet""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Outdoor"": [""Patio or balcony""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Host greets you"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: TV"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance""]}"
/rooms/37569987?adults=2&children=0&infants=0&check_in=2021-10-29&check_out=2021-10-31&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,"Amazingly Spacious 2 Bdrm, Williamsburg Apartment",Entire residential home in Williamsburg,6 guests · 2 bedrooms · 3 beds · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,4.61, (46 reviews),$180,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$65,$100,$360,4.7,4.7,4.9,4.4,4.8,4.5,Joined in August 2019,46 Reviews,"Languages: English, Español",Response rate: 100%,Response time: within an hour,House rulesCheck-in: 4:00 PM - 10:00 PMCheckout: 11:00 AMNo smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Bathtub"", ""Hair dryer"", ""Shampoo"", ""Body soap"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Bed linens"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Iron"", ""Clothing storage: closet and dresser""], ""amenity_Entertainment"": [""TV"", ""Books and reading material""], ""amenity_Family"": [""Crib"", ""Pack \u2019n Play/travel crib"", ""High chair"", ""Baby bath"", ""Changing table"", ""Window guards"", ""Outlet covers"", ""Babysitter recommendations""], ""amenity_Heating and cooling"": [""Window AC unit"", ""Portable fans"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Stove"", ""Oven"", ""Hot water kettle"", ""Coffee maker"", ""Wine glasses"", ""Toaster"", ""Coffee"", ""Dining table""], ""amenity_Location features"": [""Private entrance"", ""Laundromat nearby""], ""amenity_Parking and facilities"": [""Free street parking"", ""EV charger"", ""Single level home""], ""amenity_Services"": [""Luggage dropoff allowed"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Washer""]}"
/rooms/50708982?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,"Vibrant, Modern, Fresh n' Cozy Apartament",Entire rental unit in Williamsburg,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,empty,empty,$220,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$69,$50,$440,empty,empty,empty,empty,empty,empty,Joined in June 2017,148 Reviews,"Languages: English, Español",Response rate: 92%,Response time: within an hour,House rulesCheck-in: 2:00 PM - 8:00 PMNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Cooking basics""], ""amenity_Location features"": [""Private entrance""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer""]}"
/rooms/216080?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,Spacious & Sunny Safe Haven,Private room in Brooklyn,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,4.88, (86 reviews),$175,SUPERHOST,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$54,$30,$350,4.9,4.9,4.9,4.9,4.9,4.7,Joined in May 2009,344 Reviews,Language: English,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 2:00 PMCheckout: 11:00 AMSelf check-in with lockboxNot suitable for children (2-12 years)No smokingNo petsNo parties or events,{}
/rooms/18222359?adults=2&children=0&infants=0&check_in=2021-10-15&check_out=2021-10-17&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,LIVE BROOKLYN! Private 1 BR APT - 5 min to Subway,Entire rental unit in Brooklyn,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.82, (169 reviews),$143,SUPERHOST,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$54,$100,$286,4.8,4.9,4.9,4.6,5.0,4.7,Joined in March 2017,195 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 3:00 PMCheckout: 11:00 AMSelf check-in with keypadNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Dishwasher"", ""Stove"", ""Oven"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Keypad"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Washer""]}"
/rooms/40649368?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,Perfect 1 Bedroom Garden Apt.,Entire rental unit in Park Slope,3 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.88, (16 reviews),$192,SUPERHOST,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$67,$90,$384,4.9,5.0,4.9,5.0,5.0,4.8,Joined in January 2013,19 Reviews,"Languages: English, עברית",Response rate: 100%,Response time: within a day,House rulesCheck-in: After 3:00 PMCheckout: 12:00 PMNot suitable for children (2-12 years)No smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Dishes and silverware"", ""Coffee maker""], ""amenity_Location features"": [""Private entrance""], ""amenity_Services"": [""Breakfast"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Shampoo""]}"
/rooms/7951281?adults=2&children=0&infants=0&check_in=2021-10-01&check_out=2021-10-03&previous_page_section_name=1000&translate_ugc=false&federated_search_id=4c1804bf-040f-4fb0-ad21-da4e4b7052b4,Brand new 2BR heart of Fort Greene,Entire rental unit in Brooklyn,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,4.91, (191 reviews),$375,SUPERHOST,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,"Brooklyn, New York, United States",$120,$100,$750,4.9,4.9,5.0,5.0,5.0,4.8,Joined in November 2010,248 Reviews,Language: Español,Response rate: 100%,Response time: within a few hours,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMSelf check-in with lockboxNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Family"": [""Pack \u2019n Play/travel crib""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Oven"", ""Coffee maker""], ""amenity_Outdoor"": [""Patio or balcony"", ""Backyard""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Self check-in"", ""Lockbox"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Shampoo"", ""Unavailable: Private entrance""]}"
empty,empty,empty,empty,empty,empty,empty,empty,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=120,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty,{}
/rooms/47071980?adults=2&children=0&infants=0&check_in=2021-10-08&check_out=2021-10-10&previous_page_section_name=1000&translate_ugc=false&federated_search_id=26de9d2b-b250-40d6-91b3-cb8a9e1789f0,Large luxurious bedroom steps from L train,Private room in Williamsburg,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,4.72, (60 reviews),$85,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=140,"Brooklyn, New York, United States",$28,$30,$170,4.6,4.7,4.9,5.0,5.0,4.8,Joined in December 2020,60 Reviews,Response rate: 100%,Response rate: 100%,Response time: within an hour,House rulesCheck-in: After 4:00 PMCheckout: 11:00 AMNot suitable for infants (under 2 years)No smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Dryer"", ""Essentials"", ""Hangers"", ""Iron""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lock on bedroom door"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware""], ""amenity_Parking and facilities"": [""Free street parking""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Private entrance""]}"
/rooms/34368310?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=26de9d2b-b250-40d6-91b3-cb8a9e1789f0,NEW ! Chic Designer Blue,Private room in Manhattan,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,4.78, (135 reviews),$109,SUPERHOST,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=140,"New York, United States",$36,$35,$218,4.6,4.8,5.0,4.8,5.0,4.7,Joined in May 2019,239 Reviews,Language: English,Response rate: 93%,Response time: within an hour,House rulesCheck-in: After 2:00 PMCheckout: 11:00 AMSelf check-in with lockboxNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow more,"{""amenity_Bathroom"": [""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Essentials"", ""Hangers""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Lock on bedroom door""], ""amenity_Internet and office"": [""Wifi""], ""amenity_Kitchen and dining"": [""Kitchen"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Dishes and silverware"", ""Freezer"", ""Gas stove"", ""Stainless steel oven"", ""Coffee maker""], ""amenity_Parking and facilities"": [""Free street parking"", ""Paid parking garage off premises""], ""amenity_Services"": [""Self check-in"", ""Lockbox"", ""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: TV"", ""Unavailable: Washer"", ""Unavailable: Hair dryer"", ""Unavailable: Private entrance""]}"
/rooms/50874125?adults=2&children=0&infants=0&check_in=2021-10-22&check_out=2021-10-24&previous_page_section_name=1000&translate_ugc=false&federated_search_id=26de9d2b-b250-40d6-91b3-cb8a9e1789f0,FREEMAN'S HOUSE Charming Studio W/Terrace  1404,Entire rental unit in Manhattan,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Heating,empty,empty,$155,empty,https://www.airbnb.com/s/Brooklyn--NY--United-States/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_dates%5B%5D=october&flexible_trip_lengths%5B%5D=weekend_trip&date_picker_type=flexible_dates&adults=2&source=structured_search_input_header&search_type=autocomplete_click&query=Brooklyn%2C%20NY%2C%20United%20States&place_id=ChIJCSF8lBZEwokRhngABHRcdoI&items_offset=140,"New York, United States",$52,$60,$309,empty,empty,empty,empty,empty,empty,Joined in August 2019,Identity verified,"Languages: English, עברית",empty,"Languages: English, עברית",House rulesCheck-in: 3:00 PM - 10:00 PMCheckout: 11:00 AMNot suitable for infants (under 2 years)No smokingNo petsNo parties or events,"{""amenity_Bathroom"": [""Hair dryer"", ""Shampoo"", ""Hot water""], ""amenity_Bedroom and laundry"": [""Washer"", ""Dryer"", ""Essentials"", ""Hangers"", ""Iron""], ""amenity_Entertainment"": [""TV""], ""amenity_Heating and cooling"": [""Air conditioning"", ""Heating""], ""amenity_Home safety"": [""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit""], ""amenity_Internet and office"": [""Wifi"", ""Dedicated workspace""], ""amenity_Location features"": [""Private entrance""], ""amenity_Outdoor"": [""Backyard"", ""Outdoor furniture""], ""amenity_Parking and facilities"": [""Elevator""], ""amenity_Services"": [""Long term stays allowed""], ""amenity_Not included"": [""Unavailable: Security cameras on property"", ""Unavailable: Kitchen""]}"
